locale is "en_US.UTF-8"
locale charset is "UTF-8"
using default charset "UTF-8"
locale is "en_US.UTF-8"
locale charset is "UTF-8"
using default charset "UTF-8"
1> 2> Name	Owner	Object_type
sp_MSmerge_getgencur_public	sys	stored procedure
sp_MSmerge_is_snapshot_required	sys	stored procedure
sp_MSmerge_log_identity_range_allocations	sys	stored procedure
sp_MSmerge_upgrade_subscriber	sys	stored procedure
sp_MSmergesubscribedb	sys	stored procedure
sp_MSmergeupdatelastsyncinfo	sys	stored procedure
sp_MSneedmergemetadataretentioncleanup	sys	stored procedure
sp_MSNonSQLDDL	sys	stored procedure
sp_MSNonSQLDDLForSchemaDDL	sys	stored procedure
sp_MSobjectprivs	sys	stored procedure
sp_MSpeerapplyresponse	sys	stored procedure
sp_MSpeerdbinfo	sys	stored procedure
sp_MSpeersendresponse	sys	stored procedure
sp_MSpeertopeerfwdingexec	sys	stored procedure
sp_MSpost_auto_proc	sys	stored procedure
sp_MSpostapplyscript_forsubscriberprocs	sys	stored procedure
sp_MSprep_exclusive	sys	stored procedure
sp_MSprepare_mergearticle	sys	stored procedure
sp_MSprofile_in_use	sys	stored procedure
sp_MSproxiedmetadata	sys	stored procedure
sp_MSproxiedmetadatabatch	sys	stored procedure
sp_MSproxiedmetadatalightweight	sys	stored procedure
sp_MSpub_adjust_identity	sys	stored procedure
sp_MSpublication_access	sys	stored procedure
sp_MSpublicationcleanup	sys	stored procedure
sp_MSpublicationview	sys	stored procedure
sp_MSquery_syncstates	sys	stored procedure
sp_MSquerysubtype	sys	stored procedure
sp_MSrecordsnapshotdeliveryprogress	sys	stored procedure
sp_MSreenable_check	sys	stored procedure
sp_MSrefresh_anonymous	sys	stored procedure
sp_MSrefresh_publisher_idrange	sys	stored procedure
sp_MSregenerate_mergetriggersprocs	sys	stored procedure
sp_MSregisterdynsnapseqno	sys	stored procedure
sp_MSregistermergesnappubid	sys	stored procedure
sp_MSregistersubscription	sys	stored procedure
sp_MSreinit_failed_subscriptions	sys	stored procedure
sp_MSreinit_hub	sys	stored procedure
sp_MSreinit_subscription	sys	stored procedure
sp_MSreinitoverlappingmergepublications	sys	stored procedure
sp_MSreleasedynamicsnapshotapplock	sys	stored procedure
sp_MSreleasemakegenerationapplock	sys	stored procedure
sp_MSreleasemergeadminapplock	sys	stored procedure
sp_MSreleaseSlotLock	sys	stored procedure
sp_MSreleasesnapshotdeliverysessionlock	sys	stored procedure
sp_MSremove_mergereplcommand	sys	stored procedure
sp_MSremoveoffloadparameter	sys	stored procedure
sp_MSrepl_agentstatussummary	sys	stored procedure
sp_MSrepl_backup_complete	sys	stored procedure
sp_MSrepl_backup_start	sys	stored procedure
sp_MSrepl_check_publisher	sys	stored procedure
sp_MSrepl_createdatatypemappings	sys	stored procedure
sp_MSrepl_distributionagentstatussummary	sys	stored procedure
sp_MSrepl_dropdatatypemappings	sys	stored procedure
sp_MSrepl_enumarticlecolumninfo	sys	stored procedure
sp_MSrepl_enumpublications	sys	stored procedure
sp_MSrepl_enumpublishertables	sys	stored procedure
sp_MSrepl_enumsubscriptions	sys	stored procedure
sp_MSrepl_enumtablecolumninfo	sys	stored procedure
sp_MSrepl_FixPALRole	sys	stored procedure
sp_MSrepl_getdistributorinfo	sys	stored procedure
sp_MSrepl_getpkfkrelation	sys	stored procedure
sp_MSrepl_gettype_mappings	sys	stored procedure
sp_MSrepl_helparticlermo	sys	stored procedure
sp_MSrepl_init_backup_lsns	sys	stored procedure
sp_MSrepl_isdbowner	sys	stored procedure
sp_MSrepl_IsLastPubInSharedSubscription	sys	stored procedure
sp_MSrepl_IsUserInAnyPAL	sys	stored procedure
sp_MSrepl_linkedservers_rowset	sys	stored procedure
sp_MSrepl_mergeagentstatussummary	sys	stored procedure
sp_MSrepl_PAL_rolecheck	sys	stored procedure
sp_MSrepl_raiserror	sys	stored procedure
sp_MSrepl_schema	sys	stored procedure
sp_MSrepl_setNFR	sys	stored procedure
sp_MSrepl_snapshot_helparticlecolumns	sys	stored procedure
sp_MSrepl_snapshot_helppublication	sys	stored procedure
sp_MSrepl_startup_internal	sys	stored procedure
sp_MSrepl_subscription_rowset	sys	stored procedure
sp_MSrepl_testadminconnection	sys	stored procedure
sp_MSrepl_testconnection	sys	stored procedure
sp_MSreplagentjobexists	sys	stored procedure
sp_MSreplcheck_permission	sys	stored procedure
sp_MSreplcheck_pull	sys	stored procedure
sp_MSreplcheck_subscribe	sys	stored procedure
sp_MSreplcheck_subscribe_withddladmin	sys	stored procedure
sp_MSreplcheckoffloadserver	sys	stored procedure
sp_MSreplcopyscriptfile	sys	stored procedure
sp_MSreplraiserror	sys	stored procedure
sp_MSreplremoveuncdir	sys	stored procedure
sp_MSreplupdateschema	sys	stored procedure
sp_MSrequestreenumeration	sys	stored procedure
sp_MSrequestreenumeration_lightweight	sys	stored procedure
sp_MSreset_attach_state	sys	stored procedure
sp_MSreset_queued_reinit	sys	stored procedure
sp_MSreset_subscription	sys	stored procedure
sp_MSreset_subscription_seqno	sys	stored procedure
sp_MSreset_synctran_bit	sys	stored procedure
sp_MSreset_transaction	sys	stored procedure
sp_MSresetsnapshotdeliveryprogress	sys	stored procedure
sp_MSrestoresavedforeignkeys	sys	stored procedure
sp_MSretrieve_publication_attributes	sys	stored procedure
sp_MSscript_article_view	sys	stored procedure
sp_MSscript_dri	sys	stored procedure
sp_MSscript_pub_upd_trig	sys	stored procedure
sp_MSscript_sync_del_proc	sys	stored procedure
sp_MSscript_sync_del_trig	sys	stored procedure
sp_MSscript_sync_ins_proc	sys	stored procedure
sp_MSscript_sync_ins_trig	sys	stored procedure
sp_MSscript_sync_upd_proc	sys	stored procedure
sp_MSscript_sync_upd_trig	sys	stored procedure
sp_MSscriptcustomdelproc	sys	stored procedure
sp_MSscriptcustominsproc	sys	stored procedure
sp_MSscriptcustomupdproc	sys	stored procedure
sp_MSscriptdatabase	sys	stored procedure
sp_MSscriptdb_worker	sys	stored procedure
sp_MSscriptforeignkeyrestore	sys	stored procedure
sp_MSscriptsubscriberprocs	sys	stored procedure
sp_MSscriptviewproc	sys	stored procedure
sp_MSsendtosqlqueue	sys	stored procedure
sp_MSset_dynamic_filter_options	sys	stored procedure
sp_MSset_logicalrecord_metadata	sys	stored procedure
sp_MSset_new_identity_range	sys	stored procedure
sp_MSset_oledb_prop	sys	stored procedure
sp_MSset_snapshot_xact_seqno	sys	stored procedure
sp_MSset_sub_guid	sys	stored procedure
sp_MSset_subscription_properties	sys	stored procedure
sp_MSsetaccesslist	sys	stored procedure
sp_MSsetalertinfo	sys	stored procedure
sp_MSsetartprocs	sys	stored procedure
sp_MSsetbit	sys	stored procedure
sp_MSsetconflictscript	sys	stored procedure
sp_MSsetconflicttable	sys	stored procedure
sp_MSsetcontext_bypasswholeddleventbit	sys	stored procedure
sp_MSsetcontext_replagent	sys	stored procedure
sp_MSsetgentozero	sys	stored procedure
sp_MSsetlastrecgen	sys	stored procedure
sp_MSsetlastsentgen	sys	stored procedure
sp_MSsetreplicainfo	sys	stored procedure
sp_MSsetreplicaschemaversion	sys	stored procedure
sp_MSsetreplicastatus	sys	stored procedure
sp_MSsetrowmetadata	sys	stored procedure
sp_MSSetServerProperties	sys	stored procedure
sp_MSsetsubscriberinfo	sys	stored procedure
sp_MSsettopology	sys	stored procedure
sp_MSsetup_identity_range	sys	stored procedure
sp_MSsetup_partition_groups	sys	stored procedure
sp_MSsetup_use_partition_groups	sys	stored procedure
sp_MSsetupbelongs	sys	stored procedure
sp_MSsetupnosyncsubwithlsnatdist	sys	stored procedure
sp_MSSharedFixedDisk	sys	stored procedure
sp_MSSQLDMO70_version	sys	stored procedure
sp_MSSQLDMO80_version	sys	stored procedure
sp_MSSQLDMO90_version	sys	stored procedure
sp_MSSQLOLE_version	sys	stored procedure
sp_MSSQLOLE65_version	sys	stored procedure
sp_MSstartdistribution_agent	sys	stored procedure
sp_MSstartmerge_agent	sys	stored procedure
sp_MSstartsnapshot_agent	sys	stored procedure
sp_MSstopdistribution_agent	sys	stored procedure
sp_MSstopmerge_agent	sys	stored procedure
sp_MSstopsnapshot_agent	sys	stored procedure
sp_MSsub_check_identity	sys	stored procedure
sp_MSsub_set_identity	sys	stored procedure
sp_MSsubscription_status	sys	stored procedure
sp_MSsubscriptionvalidated	sys	stored procedure
sp_MStablechecks	sys	stored procedure
sp_MStablekeys	sys	stored procedure
sp_MStablerefs	sys	stored procedure
sp_MStablespace	sys	stored procedure
sp_MStestbit	sys	stored procedure
sp_MStran_ddlrepl	sys	stored procedure
sp_MStran_is_snapshot_required	sys	stored procedure
sp_MStrypurgingoldsnapshotdeliveryprogress	sys	stored procedure
sp_MSuniquename	sys	stored procedure
sp_MSunmarkifneeded	sys	stored procedure
sp_MSunmarkreplinfo	sys	stored procedure
sp_MSunmarkschemaobject	sys	stored procedure
sp_MSunregistersubscription	sys	stored procedure
sp_MSupdate_agenttype_default	sys	stored procedure
sp_MSupdate_singlelogicalrecordmetadata	sys	stored procedure
sp_MSupdate_subscriber_info	sys	stored procedure
sp_MSupdate_subscriber_schedule	sys	stored procedure
sp_MSupdate_subscriber_tracer_history	sys	stored procedure
sp_MSupdate_subscription	sys	stored procedure
sp_MSupdate_tracer_history	sys	stored procedure
sp_MSupdatecachedpeerlsn	sys	stored procedure
sp_MSupdategenerations_afterbcp	sys	stored procedure
sp_MSupdategenhistory	sys	stored procedure
sp_MSupdateinitiallightweightsubscription	sys	stored procedure
sp_MSupdatelastsyncinfo	sys	stored procedure
sp_MSupdatepeerlsn	sys	stored procedure
sp_MSupdaterecgen	sys	stored procedure
sp_MSupdatereplicastate	sys	stored procedure
sp_MSupdatesysmergearticles	sys	stored procedure
sp_MSuplineageversion	sys	stored procedure
sp_MSuploadsupportabilitydata	sys	stored procedure
sp_MSuselightweightreplication	sys	stored procedure
sp_MSvalidate_dest_recgen	sys	stored procedure
sp_MSvalidate_subscription	sys	stored procedure
sp_MSvalidate_wellpartitioned_articles	sys	stored procedure
sp_MSvalidatearticle	sys	stored procedure
sp_MSwritemergeperfcounter	sys	stored procedure
sp_objectfilegroup	sys	stored procedure
sp_oledb_database	sys	stored procedure
sp_oledb_defdb	sys	stored procedure
sp_oledb_deflang	sys	stored procedure
sp_oledb_language	sys	stored procedure
sp_oledb_ro_usrname	sys	stored procedure
sp_oledbinfo	sys	stored procedure
sp_ORbitmap	sys	stored procedure
sp_password	sys	stored procedure
sp_pkeys	sys	stored procedure
sp_posttracertoken	sys	stored procedure
sp_primary_keys_rowset	sys	stored procedure
sp_primary_keys_rowset_rmt	sys	stored procedure
sp_primary_keys_rowset2	sys	stored procedure
sp_primarykeys	sys	stored procedure
sp_procedure_params_90_rowset	sys	stored procedure
sp_procedure_params_90_rowset2	sys	stored procedure
sp_procedure_params_managed	sys	stored procedure
sp_procedure_params_rowset	sys	stored procedure
sp_procedure_params_rowset2	sys	stored procedure
sp_procedures_rowset	sys	stored procedure
sp_procedures_rowset2	sys	stored procedure
sp_processlogshippingmonitorhistory	sys	stored procedure
sp_processlogshippingmonitorprimary	sys	stored procedure
sp_processlogshippingmonitorsecondary	sys	stored procedure
sp_processlogshippingretentioncleanup	sys	stored procedure
sp_processmail	sys	stored procedure
sp_procoption	sys	stored procedure
sp_prop_oledb_provider	sys	stored procedure
sp_provider_types_90_rowset	sys	stored procedure
sp_provider_types_rowset	sys	stored procedure
sp_publication_validation	sys	stored procedure
sp_publicationsummary	sys	stored procedure
sp_publishdb	sys	stored procedure
sp_publisherproperty	sys	stored procedure
sp_readerrorlog	sys	stored procedure
sp_readwebtask	sys	stored procedure
sp_recompile	sys	stored procedure
sp_refresh_heterogeneous_publisher	sys	stored procedure
sp_refresh_log_shipping_monitor	sys	stored procedure
sp_refreshsqlmodule	sys	stored procedure
sp_refreshsubscriptions	sys	stored procedure
sp_register_custom_scripting	sys	stored procedure
sp_registercustomresolver	sys	stored procedure
sp_reinitmergepullsubscription	sys	stored procedure
sp_reinitmergesubscription	sys	stored procedure
sp_reinitpullsubscription	sys	stored procedure
sp_reinitsubscription	sys	stored procedure
sp_releaseapplock	sys	stored procedure
sp_remoteoption	sys	stored procedure
sp_removedbreplication	sys	stored procedure
sp_removedistpublisherdbreplication	sys	stored procedure
sp_removesrvreplication	sys	stored procedure
sp_rename	sys	stored procedure
sp_renamedb	sys	stored procedure
sp_repladdcolumn	sys	stored procedure
sp_replcleanupccsprocs	sys	stored procedure
sp_repldeletequeuedtran	sys	stored procedure
sp_repldropcolumn	sys	stored procedure
sp_replgetparsedddlcmd	sys	stored procedure
sp_replica	sys	stored procedure
sp_replication_agent_checkup	sys	stored procedure
sp_replicationdboption	sys	stored procedure
sp_replincrementlsn	sys	stored procedure
sp_replmonitorchangepublicationthreshold	sys	stored procedure
sp_replmonitorhelpmergesession	sys	stored procedure
sp_replmonitorhelpmergesessiondetail	sys	stored procedure
sp_replmonitorhelpmergesubscriptionmoreinfo	sys	stored procedure
sp_replmonitorhelppublication	sys	stored procedure
sp_replmonitorhelppublicationthresholds	sys	stored procedure
sp_replmonitorhelppublisher	sys	stored procedure
sp_replmonitorhelpsubscription	sys	stored procedure
sp_replmonitorrefreshjob	sys	stored procedure
sp_replmonitorsubscriptionpendingcmds	sys	stored procedure
sp_replpostsyncstatus	sys	stored procedure
sp_replqueuemonitor	sys	stored procedure
sp_replrestart	sys	stored procedure
sp_replsetoriginator	sys	stored procedure
sp_replshowcmds	sys	stored procedure
sp_replsqlqgetrows	sys	stored procedure
sp_replsync	sys	stored procedure
sp_requestpeerresponse	sys	stored procedure
sp_resetsnapshotdeliveryprogress	sys	stored procedure
sp_resetstatus	sys	stored procedure
sp_resign_database	sys	stored procedure
sp_resolve_logins	sys	stored procedure
sp_restoredbreplication	sys	stored procedure
sp_restoremergeidentityrange	sys	stored procedure
sp_resyncmergesubscription	sys	stored procedure
sp_revoke_publication_access	sys	stored procedure
sp_revokedbaccess	sys	stored procedure
sp_revokelogin	sys	stored procedure
sp_runwebtask	sys	stored procedure
sp_schemafilter	sys	stored procedure
sp_schemata_rowset	sys	stored procedure
sp_script_reconciliation_delproc	sys	stored procedure
sp_script_reconciliation_insproc	sys	stored procedure
sp_script_reconciliation_sinsproc	sys	stored procedure
sp_script_reconciliation_vdelproc	sys	stored procedure
sp_script_reconciliation_xdelproc	sys	stored procedure
sp_script_synctran_commands	sys	stored procedure
sp_scriptdelproc	sys	stored procedure
sp_scriptdynamicupdproc	sys	stored procedure
sp_scriptinsproc	sys	stored procedure
sp_scriptmappedupdproc	sys	stored procedure
sp_scriptpublicationcustomprocs	sys	stored procedure
sp_scriptsinsproc	sys	stored procedure
sp_scriptsubconflicttable	sys	stored procedure
sp_scriptsupdproc	sys	stored procedure
sp_scriptupdproc	sys	stored procedure
sp_scriptvdelproc	sys	stored procedure
sp_scriptvupdproc	sys	stored procedure
sp_scriptxdelproc	sys	stored procedure
sp_scriptxupdproc	sys	stored procedure
sp_server_info	sys	stored procedure
sp_serveroption	sys	stored procedure
sp_setapprole	sys	stored procedure
sp_SetAutoSAPasswordAndDisable	sys	stored procedure
sp_setdefaultdatatypemapping	sys	stored procedure
sp_setnetname	sys	stored procedure
sp_setOraclepackageversion	sys	stored procedure
sp_setreplfailovermode	sys	stored procedure
sp_setsubscriptionxactseqno	sys	stored procedure
sp_settriggerorder	sys	stored procedure
sp_showcolv	sys	stored procedure
sp_showlineage	sys	stored procedure
sp_showpendingchanges	sys	stored procedure
sp_showrowreplicainfo	sys	stored procedure
sp_spaceused	sys	stored procedure
sp_special_columns	sys	stored procedure
sp_special_columns_90	sys	stored procedure
sp_sproc_columns	sys	stored procedure
sp_sproc_columns_90	sys	stored procedure
sp_sqlexec	sys	stored procedure
sp_srvrolepermission	sys	stored procedure
sp_startmergepullsubscription_agent	sys	stored procedure
sp_startmergepushsubscription_agent	sys	stored procedure
sp_startpublication_snapshot	sys	stored procedure
sp_startpullsubscription_agent	sys	stored procedure
sp_startpushsubscription_agent	sys	stored procedure
sp_statistics	sys	stored procedure
sp_statistics_rowset	sys	stored procedure
sp_statistics_rowset2	sys	stored procedure
sp_stopmergepullsubscription_agent	sys	stored procedure
sp_stopmergepushsubscription_agent	sys	stored procedure
sp_stoppublication_snapshot	sys	stored procedure
sp_stoppullsubscription_agent	sys	stored procedure
sp_stoppushsubscription_agent	sys	stored procedure
sp_stored_procedures	sys	stored procedure
sp_subscribe	sys	stored procedure
sp_subscription_cleanup	sys	stored procedure
sp_subscriptionsummary	sys	stored procedure
sp_table_constraints_rowset	sys	stored procedure
sp_table_constraints_rowset2	sys	stored procedure
sp_table_privileges	sys	stored procedure
sp_table_privileges_ex	sys	stored procedure
sp_table_privileges_rowset	sys	stored procedure
sp_table_privileges_rowset_rmt	sys	stored procedure
sp_table_privileges_rowset2	sys	stored procedure
sp_table_statistics_rowset	sys	stored procedure
sp_table_statistics2_rowset	sys	stored procedure
sp_table_validation	sys	stored procedure
sp_tablecollations	sys	stored procedure
sp_tablecollations_90	sys	stored procedure
sp_tableoption	sys	stored procedure
sp_tables	sys	stored procedure
sp_tables_ex	sys	stored procedure
sp_tables_info_90_rowset	sys	stored procedure
sp_tables_info_90_rowset_64	sys	stored procedure
sp_tables_info_90_rowset2	sys	stored procedure
sp_tables_info_90_rowset2_64	sys	stored procedure
sp_tables_info_rowset	sys	stored procedure
sp_tables_info_rowset_64	sys	stored procedure
sp_tables_info_rowset2	sys	stored procedure
sp_tables_info_rowset2_64	sys	stored procedure
sp_tables_rowset	sys	stored procedure
sp_tables_rowset_rmt	sys	stored procedure
sp_tables_rowset2	sys	stored procedure
sp_tableswc	sys	stored procedure
sp_trace_getdata	sys	stored procedure
sp_unbindefault	sys	stored procedure
sp_unbindrule	sys	stored procedure
sp_unregister_custom_scripting	sys	stored procedure
sp_unregistercustomresolver	sys	stored procedure
sp_unsetapprole	sys	stored procedure
sp_unsubscribe	sys	stored procedure
sp_update_agent_profile	sys	stored procedure
sp_updateextendedproperty	sys	stored procedure
sp_updatestats	sys	stored procedure
sp_upgrade_log_shipping	sys	stored procedure
sp_user_counter1	sys	stored procedure
sp_user_counter10	sys	stored procedure
sp_user_counter2	sys	stored procedure
sp_user_counter3	sys	stored procedure
sp_user_counter4	sys	stored procedure
sp_user_counter5	sys	stored procedure
sp_user_counter6	sys	stored procedure
sp_user_counter7	sys	stored procedure
sp_user_counter8	sys	stored procedure
sp_user_counter9	sys	stored procedure
sp_usertypes_rowset	sys	stored procedure
sp_usertypes_rowset_rmt	sys	stored procedure
sp_usertypes_rowset2	sys	stored procedure
sp_validatecache	sys	stored procedure
sp_validatelogins	sys	stored procedure
sp_validatemergepublication	sys	stored procedure
sp_validatemergepullsubscription	sys	stored procedure
sp_validatemergesubscription	sys	stored procedure
sp_validlang	sys	stored procedure
sp_validname	sys	stored procedure
sp_verifypublisher	sys	stored procedure
sp_views_rowset	sys	stored procedure
sp_views_rowset2	sys	stored procedure
sp_vupgrade_mergeobjects	sys	stored procedure
sp_vupgrade_mergetables	sys	stored procedure
sp_vupgrade_replication	sys	stored procedure
sp_vupgrade_replsecurity_metadata	sys	stored procedure
sp_who	sys	stored procedure
sp_who2	sys	stored procedure
sp_xml_schema_rowset	sys	stored procedure
sp_xml_schema_rowset2	sys	stored procedure
xp_grantlogin	sys	stored procedure
xp_logininfo	sys	stored procedure
xp_repl_convert_encrypt_sysadmin_wrapper	sys	stored procedure
xp_revokelogin	sys	stored procedure
fn_cColvEntries_80	sys	scalar function
fn_fIsColTracked	sys	scalar function
fn_GetCurrentPrincipal	sys	scalar function
fn_GetRowsetIdFromRowDump	sys	scalar function
fn_IsBitSetInBitmask	sys	scalar function
fn_isrolemember	sys	scalar function
fn_MapSchemaType	sys	scalar function
fn_MSdayasnumber	sys	scalar function
fn_MSgeneration_downloadonly	sys	scalar function
fn_MSget_dynamic_filter_login	sys	scalar function
fn_MSorbitmaps	sys	scalar function
fn_MSrepl_map_resolver_clsid	sys	scalar function
fn_MStestbit	sys	scalar function
fn_MSvector_downloadonly	sys	scalar function
fn_numberOf1InBinaryAfterLoc	sys	scalar function
fn_numberOf1InVarBinary	sys	scalar function
fn_repladjustcolumnmap	sys	scalar function
fn_repldecryptver4	sys	scalar function
fn_replformatdatetime	sys	scalar function
fn_replgetparsedddlcmd	sys	scalar function
fn_replreplacesinglequote	sys	scalar function
fn_replreplacesinglequoteplusprotectstring	sys	scalar function
fn_repluniquename	sys	scalar function
fn_sqlvarbasetostr	sys	scalar function
fn_varbintohexstr	sys	scalar function
fn_varbintohexsubstring	sys	scalar function
fn_yukonsecuritymodelrequired	sys	scalar function
dm_db_index_operational_stats	sys	inline function
dm_db_index_physical_stats	sys	inline function
dm_db_missing_index_columns	sys	inline function
dm_exec_cached_plan_dependent_objects	sys	inline function
dm_exec_cursors	sys	inline function
dm_exec_plan_attributes	sys	inline function
dm_exec_query_plan	sys	inline function
dm_exec_sql_text	sys	inline function
dm_exec_text_query_plan	sys	inline function
dm_exec_xml_handles	sys	inline function
dm_io_virtual_file_stats	sys	inline function
fn_builtin_permissions	sys	inline function
fn_check_object_signatures	sys	inline function
fn_dblog	sys	inline function
fn_dump_dblog	sys	inline function
fn_get_sql	sys	inline function
fn_helpcollations	sys	inline function
fn_trace_gettable	sys	inline function
fn_translate_permissions	sys	inline function
sp_AddFunctionalUnitToComponent	sys	extended stored proc
sp_batch_params	sys	extended stored proc
sp_bindsession	sys	extended stored proc
sp_control_dbmasterkey_password	sys	extended stored proc
sp_control_plan_guide	sys	extended stored proc
sp_create_plan_guide	sys	extended stored proc
sp_createorphan	sys	extended stored proc
sp_cursor	sys	extended stored proc
sp_cursorclose	sys	extended stored proc
sp_cursorexecute	sys	extended stored proc
sp_cursorfetch	sys	extended stored proc
sp_cursoropen	sys	extended stored proc
sp_cursoroption	sys	extended stored proc
sp_cursorprepare	sys	extended stored proc
sp_cursorprepexec	sys	extended stored proc
sp_cursorunprepare	sys	extended stored proc
sp_delete_http_namespace_reservation	sys	extended stored proc
sp_droporphans	sys	extended stored proc
sp_enable_sql_debug	sys	extended stored proc
sp_execute	sys	extended stored proc
sp_executesql	sys	extended stored proc
sp_fetchLOBfromcookie	sys	extended stored proc
sp_fstr_getlocalnameforwinfs	sys	extended stored proc
sp_fstr_onfileclose	sys	extended stored proc
sp_fstr_onfileopen	sys	extended stored proc
sp_fulltext_freelist	sys	extended stored proc
sp_fulltext_getdata	sys	extended stored proc
sp_fulltext_keymappings	sys	extended stored proc
sp_fulltext_pendingchanges	sys	extended stored proc
sp_get_query_template	sys	extended stored proc
sp_getbindtoken	sys	extended stored proc
sp_getschemalock	sys	extended stored proc
sp_http_generate_wsdl_complex	sys	extended stored proc
sp_http_generate_wsdl_simple	sys	extended stored proc
sp_MSgetversion	sys	extended stored proc
sp_OACreate	sys	extended stored proc
sp_OADestroy	sys	extended stored proc
sp_OAGetErrorInfo	sys	extended stored proc
sp_OAGetProperty	sys	extended stored proc
sp_OAMethod	sys	extended stored proc
sp_OASetProperty	sys	extended stored proc
sp_OAStop	sys	extended stored proc
sp_PostAgentInfo	sys	extended stored proc
sp_prepare	sys	extended stored proc
sp_prepexec	sys	extended stored proc
sp_prepexecrpc	sys	extended stored proc
sp_refreshview	sys	extended stored proc
sp_releaseschemalock	sys	extended stored proc
sp_replcmds	sys	extended stored proc
sp_replcounters	sys	extended stored proc
sp_replddlparser	sys	extended stored proc
sp_repldone	sys	extended stored proc
sp_replflush	sys	extended stored proc
sp_replhelp	sys	extended stored proc
sp_replsendtoqueue	sys	extended stored proc
sp_replsetsyncstatus	sys	extended stored proc
sp_repltrans	sys	extended stored proc
sp_replwritetovarbin	sys	extended stored proc
sp_reserve_http_namespace	sys	extended stored proc
sp_reset_connection	sys	extended stored proc
sp_resyncexecute	sys	extended stored proc
sp_resyncexecutesql	sys	extended stored proc
sp_resyncprepare	sys	extended stored proc
sp_resyncuniquetable	sys	extended stored proc
sp_SetOBDCertificate	sys	extended stored proc
sp_setuserbylogin	sys	extended stored proc
sp_testlinkedserver	sys	extended stored proc
sp_trace_create	sys	extended stored proc
sp_trace_generateevent	sys	extended stored proc
sp_trace_setevent	sys	extended stored proc
sp_trace_setfilter	sys	extended stored proc
sp_trace_setstatus	sys	extended stored proc
sp_unprepare	sys	extended stored proc
sp_update_user_instance	sys	extended stored proc
sp_xml_preparedocument	sys	extended stored proc
sp_xml_removedocument	sys	extended stored proc
sp_xp_cmdshell_proxy_account	sys	extended stored proc
xp_adsirequest	sys	extended stored proc
xp_availablemedia	sys	extended stored proc
xp_cleanupwebtask	sys	extended stored proc
xp_cmdshell	sys	extended stored proc
xp_convertwebtask	sys	extended stored proc
xp_create_subdir	sys	extended stored proc
xp_delete_file	sys	extended stored proc
xp_deletemail	sys	extended stored proc
xp_dirtree	sys	extended stored proc
xp_dropwebtask	sys	extended stored proc
xp_enum_oledb_providers	sys	extended stored proc
xp_enumcodepages	sys	extended stored proc
xp_enumerrorlogs	sys	extended stored proc
xp_enumgroups	sys	extended stored proc
xp_fileexist	sys	extended stored proc
xp_findnextmsg	sys	extended stored proc
xp_fixeddrives	sys	extended stored proc
xp_get_mapi_default_profile	sys	extended stored proc
xp_get_mapi_profiles	sys	extended stored proc
xp_get_script	sys	extended stored proc
xp_get_tape_devices	sys	extended stored proc
xp_getnetname	sys	extended stored proc
xp_instance_regaddmultistring	sys	extended stored proc
xp_instance_regdeletekey	sys	extended stored proc
xp_instance_regdeletevalue	sys	extended stored proc
xp_instance_regenumkeys	sys	extended stored proc
xp_instance_regenumvalues	sys	extended stored proc
xp_instance_regread	sys	extended stored proc
xp_instance_regremovemultistring	sys	extended stored proc
xp_instance_regwrite	sys	extended stored proc
xp_logevent	sys	extended stored proc
xp_loginconfig	sys	extended stored proc
xp_makewebtask	sys	extended stored proc
xp_MSADEnabled	sys	extended stored proc
xp_MSADSIObjReg	sys	extended stored proc
xp_MSADSIObjRegDB	sys	extended stored proc
xp_MSADSIReg	sys	extended stored proc
xp_msver	sys	extended stored proc
xp_msx_enlist	sys	extended stored proc
xp_passAgentInfo	sys	extended stored proc
xp_prop_oledb_provider	sys	extended stored proc
xp_qv	sys	extended stored proc
xp_readerrorlog	sys	extended stored proc
xp_readmail	sys	extended stored proc
xp_readwebtask	sys	extended stored proc
xp_regaddmultistring	sys	extended stored proc
xp_regdeletekey	sys	extended stored proc
xp_regdeletevalue	sys	extended stored proc
xp_regenumkeys	sys	extended stored proc
xp_regenumvalues	sys	extended stored proc
xp_regread	sys	extended stored proc
xp_regremovemultistring	sys	extended stored proc
xp_regwrite	sys	extended stored proc
xp_replposteor	sys	extended stored proc
xp_runwebtask	sys	extended stored proc
xp_sendmail	sys	extended stored proc
xp_servicecontrol	sys	extended stored proc
xp_sprintf	sys	extended stored proc
xp_sqlagent_enum_jobs	sys	extended stored proc
xp_sqlagent_is_starting	sys	extended stored proc
xp_sqlagent_monitor	sys	extended stored proc
xp_sqlagent_notify	sys	extended stored proc
xp_sqlagent_param	sys	extended stored proc
xp_sqlmaint	sys	extended stored proc
xp_sscanf	sys	extended stored proc
xp_startmail	sys	extended stored proc
xp_stopmail	sys	extended stored proc
xp_subdirs	sys	extended stored proc
xp_sysmail_activate	sys	extended stored proc
xp_sysmail_attachment_load	sys	extended stored proc
xp_sysmail_format_query	sys	extended stored proc
xp_test_mapi_profile	sys	extended stored proc
sp_FuzzyLookupTableMaintenanceInstall	sys	 assembly stored procedure
sp_FuzzyLookupTableMaintenanceInvoke	sys	 assembly stored procedure
sp_FuzzyLookupTableMaintenanceUninstall	sys	 assembly stored procedure
(2974 rows affected)
User_type	Storage_type	Length	Prec	Scale	Nullable	Default_name	Rule_name	Collation
