locale is "es_ES.UTF-8"
locale charset is "UTF-8"
locale is "es_ES.UTF-8"
locale charset is "UTF-8"
1> 2> Name	Owner	Object_type
DF__PresT_Tipo__Tipo__3908A278	dbo	default (maybe cns)
DF__PreT_Conv__CmuCo__67D7710F	dbo	default (maybe cns)
DF__Sbet_Acum__Codig__2043B729	dbo	default (maybe cns)
DF__Sbet_Acum__Codig__2137DB62	dbo	default (maybe cns)
DF__Sbet_Acum__Codig__29CD2163	dbo	default (maybe cns)
DF__Sbet_Acum__Codig__2AC1459C	dbo	default (maybe cns)
DF__Sbet_Acum__Corre__232023D4	dbo	default (maybe cns)
DF__Sbet_Acum__EjeAn__1E5B6EB7	dbo	default (maybe cns)
DF__Sbet_Acum__EjeAn__27E4D8F1	dbo	default (maybe cns)
DF__Sbet_Acum__Monto__2414480D	dbo	default (maybe cns)
DF__Sbet_Acum__Monto__25086C46	dbo	default (maybe cns)
DF__Sbet_Acum__Monto__2CA98E0E	dbo	default (maybe cns)
DF__Sbet_Acum__Monto__2D9DB247	dbo	default (maybe cns)
DF__Sbet_Acum__RutAf__222BFF9B	dbo	default (maybe cns)
DF__Sbet_Acum__RutAf__2BB569D5	dbo	default (maybe cns)
DF__Sbet_Acum__TipoA__1F4F92F0	dbo	default (maybe cns)
DF__Sbet_Acum__TipoA__28D8FD2A	dbo	default (maybe cns)
DF__SbeT_Arch__ApeMa__6646948C	dbo	default (maybe cns)
DF__SbeT_Arch__ApePa__65527053	dbo	default (maybe cns)
DF__SbeT_Arch__Banco__6A172570	dbo	default (maybe cns)
DF__SbeT_Arch__CodBa__682EDCFE	dbo	default (maybe cns)
DF__SbeT_Arch__CtaCo__6E1CF248	dbo	default (maybe cns)
DF__SbeT_Arch__CtaCt__69230137	dbo	default (maybe cns)
DF__SbeT_Arch__Estad__72AC6B71	dbo	default (maybe cns)
DF__SbeT_Arch__FECHA__6BFF6DE2	dbo	default (maybe cns)
DF__SbeT_Arch__GLOSA__6EDBDA8D	dbo	default (maybe cns)
DF__SbeT_Arch__N_PAG__6CF3921B	dbo	default (maybe cns)
DF__SbeT_Arch__Nombr__673AB8C5	dbo	default (maybe cns)
DF__SbeT_Arch__OF_PA__6B0B49A9	dbo	default (maybe cns)
DF__SbeT_Arch__Razon__6FCFFEC6	dbo	default (maybe cns)
DF__SbeT_Arch__RutCt__645E4C1A	dbo	default (maybe cns)
DF__SbeT_Arch__SumaD__6DE7B654	dbo	default (maybe cns)
DF__SbeT_Arch__TesDo__627603A8	dbo	default (maybe cns)
DF__SbeT_Arch__TesDo__70C422FF	dbo	default (maybe cns)
DF__SbeT_Arch__Tipo___71B84738	dbo	default (maybe cns)
DF__SbeT_Audi__Reemb__58B0F635	dbo	default (maybe cns)
DF__SbeT_Banc__Conve__6006D47E	dbo	default (maybe cns)
DF__SbeT_Banco__Sort__60FAF8B7	dbo	default (maybe cns)
DF__SbeT_Bene__Banco__50BCA3B7	dbo	default (maybe cns)
DF__SbeT_Bene__CodBa__548D349B	dbo	default (maybe cns)
DF__SbeT_Bene__CtaCt__51B0C7F0	dbo	default (maybe cns)
DF__SbeT_Bene__Desti__336A3552	dbo	default (maybe cns)
DF__SbeT_Bene__Enfer__382EEA6F	dbo	default (maybe cns)
DF__SbeT_Bene__EsFdo__3646A1FD	dbo	default (maybe cns)
DF__Sbet_Bene__Estad__18708AF8	dbo	default (maybe cns)
DF__SbeT_Bene__Estad__52A4EC29	dbo	default (maybe cns)
DF__SbeT_Bene__Fecha__12B7B1A2	dbo	default (maybe cns)
DF__Sbet_Bene__Fecha__16884286	dbo	default (maybe cns)
DF__SbeT_Bene__Fecha__35527DC4	dbo	default (maybe cns)
DF__SbeT_Bene__Fecha__726ADDA1	dbo	default (maybe cns)
DF__SbeT_Bene__Forma__2DB15BFC	dbo	default (maybe cns)
DF__SbeT_Bene__IdBan__3181ECE0	dbo	default (maybe cns)
DF__SbeT_Bene__Motiv__558158D4	dbo	default (maybe cns)
DF__SbeT_Bene__Numer__32761119	dbo	default (maybe cns)
DF__SbeT_Bene__Prest__373AC636	dbo	default (maybe cns)
DF__SbeT_Bene__RutAf__4ED45B45	dbo	default (maybe cns)
DF__SbeT_Bene__RutCt__4FC87F7E	dbo	default (maybe cns)
DF__SbeT_Bene__RutPa__2EA58035	dbo	default (maybe cns)
DF__SbeT_Bene__Saldo__345E598B	dbo	default (maybe cns)
DF__Sbet_Bene__Sp_Da__7BDD00A9	dbo	default (maybe cns)
DF__Sbet_Bene__Sp_Na__79F4B837	dbo	default (maybe cns)
DF__Sbet_Bene__Sp_Us__7AE8DC70	dbo	default (maybe cns)
DF__SbeT_Bene__Usuar__735F01DA	dbo	default (maybe cns)
DF__SbeT_Boni__BonDo__0AA65298	dbo	default (maybe cns)
DF__SbeT_Boni__BonDo__0C8E9B0A	dbo	default (maybe cns)
DF__SbeT_Boni__BonDo__25D17A5B	dbo	default (maybe cns)
DF__SbeT_Boni__BonDo__27B9C2CD	dbo	default (maybe cns)
DF__SbeT_Boni__BonDo__53ED4AC6	dbo	default (maybe cns)
DF__SbeT_Boni__BonDo__55D59338	dbo	default (maybe cns)
DF__SbeT_Boni__BonDo__57A795C8	dbo	default (maybe cns)
DF__SbeT_Boni__BonDo__57BDDBAA	dbo	default (maybe cns)
DF__SbeT_Boni__BonDo__585CFA28	dbo	default (maybe cns)
DF__SbeT_Boni__BonDo__589BBA01	dbo	default (maybe cns)
DF__SbeT_Boni__BonDo__5A45429A	dbo	default (maybe cns)
DF__SbeT_Boni__BonDo__5C2D8B0C	dbo	default (maybe cns)
DF__SbeT_Boni__BonDo__60D89B21	dbo	default (maybe cns)
DF__SbeT_Boni__BonDo__64ADC274	dbo	default (maybe cns)
DF__SbeT_Boni__BonDo__66960AE6	dbo	default (maybe cns)
DF__SbeT_Boni__BonDo__687E5358	dbo	default (maybe cns)
DF__SbeT_Boni__BonDo__6A36517B	dbo	default (maybe cns)
DF__SbeT_Boni__BonDo__6A669BCA	dbo	default (maybe cns)
DF__SbeT_Boni__BonDo__6B2A75B4	dbo	default (maybe cns)
DF__SbeT_Boni__BonDo__721CCC2B	dbo	default (maybe cns)
DF__SbeT_Boni__BonDo__7405149D	dbo	default (maybe cns)
DF__SbeT_Boni__BonDo__75ED5D0F	dbo	default (maybe cns)
DF__SbeT_Boni__BonDo__7D3D71CF	dbo	default (maybe cns)
DF__SbeT_Boni__BonDo__7E319608	dbo	default (maybe cns)
DF__SbeT_Boni__BonDo1__25D17A5B	dbo	default (maybe cns)
DF__SbeT_Boni__BonDo1__27B9C2CD	dbo	default (maybe cns)
DF__SbeT_Boni__BonDo1__585CFA28	dbo	default (maybe cns)
DF__SbeT_Boni__BonDo1__5A45429A	dbo	default (maybe cns)
DF__SbeT_Boni__BonDo1__5C2D8B0C	dbo	default (maybe cns)
DF__SbeT_Boni__BonDo1__721CCC2B	dbo	default (maybe cns)
DF__SbeT_Boni__BonDo1__7405149D	dbo	default (maybe cns)
DF__SbeT_Boni__BonDo1__75ED5D0F	dbo	default (maybe cns)
DF__SbeT_Boni__BonTi__025333F4	dbo	default (maybe cns)
DF__SbeT_Boni__BonTi1__025333F4	dbo	default (maybe cns)
DF__SbeT_Boni__CantB__58A11369	dbo	default (maybe cns)
DF__SbeT_Boni__Canti__09F5EC6A	dbo	default (maybe cns)
DF__SbeT_Boni__Canti__63CEACD4	dbo	default (maybe cns)
DF__SbeT_Boni__Canti__689361F1	dbo	default (maybe cns)
DF__SbeT_Boni__Canti__77C1623F	dbo	default (maybe cns)
DF__SbeT_Boni__Canti1__09F5EC6A	dbo	default (maybe cns)
DF__SbeT_Boni__Canti1__63CEACD4	dbo	default (maybe cns)
DF__SbeT_Boni__Canti1__689361F1	dbo	default (maybe cns)
DF__SbeT_Boni__Canti1__77C1623F	dbo	default (maybe cns)
DF__SbeT_Boni__CCRee__52A420D2	dbo	default (maybe cns)
DF__SbeT_Boni__CCRee1__52A420D2	dbo	default (maybe cns)
DF__SbeT_Boni__Codig__326991A2	dbo	default (maybe cns)
DF__SbeT_Boni__Codig__335DB5DB	dbo	default (maybe cns)
DF__SbeT_Boni__Codig__3545FE4D	dbo	default (maybe cns)
DF__SbeT_Boni__Codig__363A2286	dbo	default (maybe cns)
DF__Sbet_Boni__Codig__3A03892C	dbo	default (maybe cns)
DF__Sbet_Boni__Codig__3AF7AD65	dbo	default (maybe cns)
DF__SbeT_Boni__Codig__3BFF7B53	dbo	default (maybe cns)
DF__SbeT_Boni__Codig__4729DF04	dbo	default (maybe cns)
DF__SbeT_Boni__Codig__548C6944	dbo	default (maybe cns)
DF__SbeT_Boni__Codig__598FDE3A	dbo	default (maybe cns)
DF__SbeT_Boni__Codig__5E15D37E	dbo	default (maybe cns)
DF__SbeT_Boni__Codig__637D9FCC	dbo	default (maybe cns)
DF__Sbet_Boni__Codig__68EFBF85	dbo	default (maybe cns)
DF__SbeT_Boni__Codig__77D5A581	dbo	default (maybe cns)
DF__SbeT_Boni__Codig__7C9A5A9E	dbo	default (maybe cns)
DF__Sbet_Boni__Codig__7E1E15BF	dbo	default (maybe cns)
DF__SbeT_Boni__Codig__7E82A310	dbo	default (maybe cns)
DF__SbeT_Boni__Codig1__548C6944	dbo	default (maybe cns)
DF__SbeT_Boni__Codig1__5E15D37E	dbo	default (maybe cns)
DF__SbeT_Boni__Codig1__77D5A581	dbo	default (maybe cns)
DF__SbeT_Boni__Codig1__7C9A5A9E	dbo	default (maybe cns)
DF__SbeT_Boni__Codig1__7E82A310	dbo	default (maybe cns)
DF__SbeT_Boni__CodOw__4BF72343	dbo	default (maybe cns)
DF__SbeT_Boni__CodOw1__4BF72343	dbo	default (maybe cns)
DF__SbeT_Boni__CodTi__3DA903EC	dbo	default (maybe cns)
DF__SbeT_Boni__CodTi1__3DA903EC	dbo	default (maybe cns)
DF__Sbet_Boni__ComNu__038B759D	dbo	default (maybe cns)
DF__SbeT_Boni__ComNu__2059637E	dbo	default (maybe cns)
DF__SbeT_Boni__ComNu__6C48BB4E	dbo	default (maybe cns)
DF__SbeT_Boni__ComNu1__2059637E	dbo	default (maybe cns)
DF__SbeT_Boni__Corre__11535027	dbo	default (maybe cns)
DF__SbeT_Boni__Corre__2D729C23	dbo	default (maybe cns)
DF__SbeT_Boni__Corre__372E46BF	dbo	default (maybe cns)
DF__SbeT_Boni__Corre__38F4C6F9	dbo	default (maybe cns)
DF__SbeT_Boni__Corre__40857097	dbo	default (maybe cns)
DF__SbeT_Boni__Corre__6FEF2AD1	dbo	default (maybe cns)
DF__SbeT_Boni__Corre1__2D729C23	dbo	default (maybe cns)
DF__SbeT_Boni__Corre1__40857097	dbo	default (maybe cns)
DF__SbeT_Boni__CtaCo__006AEB82	dbo	default (maybe cns)
DF__SbeT_Boni__CtaCo1__006AEB82	dbo	default (maybe cns)
DF__SbeT_Boni__Cuota__78B58678	dbo	default (maybe cns)
DF__SbeT_Boni__Cuota1__78B58678	dbo	default (maybe cns)
DF__SbeT_Boni__Descu__426DB909	dbo	default (maybe cns)
DF__SbeT_Boni__Descu__4361DD42	dbo	default (maybe cns)
DF__SbeT_Boni__Descu__6A7BAA63	dbo	default (maybe cns)
DF__SbeT_Boni__Descu__6C63F2D5	dbo	default (maybe cns)
DF__SbeT_Boni__Descu1__426DB909	dbo	default (maybe cns)
DF__SbeT_Boni__Descu1__4361DD42	dbo	default (maybe cns)
DF__SbeT_Boni__Descu1__6A7BAA63	dbo	default (maybe cns)
DF__SbeT_Boni__Descu1__6C63F2D5	dbo	default (maybe cns)
DF__SbeT_Boni__DocTi__332B7579	dbo	default (maybe cns)
DF__SbeT_Boni__DocTi1__332B7579	dbo	default (maybe cns)
DF__SbeT_Boni__Estad__2B8A53B1	dbo	default (maybe cns)
DF__SbeT_Boni__Estad__31AF05A4	dbo	default (maybe cns)
DF__SbeT_Boni__Estad__45419692	dbo	default (maybe cns)
DF__SbeT_Boni__Estad1__2B8A53B1	dbo	default (maybe cns)
DF__SbeT_Boni__Fecha__0E76E37C	dbo	default (maybe cns)
DF__Sbet_Boni__Fecha__230E7461	dbo	default (maybe cns)
DF__SbeT_Boni__Fecha__29A20B3F	dbo	default (maybe cns)
DF__SbeT_Boni__Fecha__31432D07	dbo	default (maybe cns)
DF__SbeT_Boni__Fecha__4635BACB	dbo	default (maybe cns)
DF__SbeT_Boni__Fecha__5C8290C7	dbo	default (maybe cns)
DF__SbeT_Boni__Fecha__5D606F1E	dbo	default (maybe cns)
DF__SbeT_Boni__Fecha__6C1E99ED	dbo	default (maybe cns)
DF__SbeT_Boni__Fecha__7156BDD7	dbo	default (maybe cns)
DF__SbeT_Boni__Fecha__72CB977C	dbo	default (maybe cns)
DF__SbeT_Boni__Fecha__75A80427	dbo	default (maybe cns)
DF__SbeT_Boni__Fecha1__29A20B3F	dbo	default (maybe cns)
DF__SbeT_Boni__Fecha1__31432D07	dbo	default (maybe cns)
DF__SbeT_Boni__fld_U__1D7CF6D3	dbo	default (maybe cns)
DF__SbeT_Boni__fld_U__4B02FF0A	dbo	default (maybe cns)
DF__SbeT_Boni__Fld_U__6D12BE26	dbo	default (maybe cns)
DF__SbeT_Boni__fld_U1__1D7CF6D3	dbo	default (maybe cns)
DF__SbeT_Boni__fld_U1__4B02FF0A	dbo	default (maybe cns)
DF__SbeT_Boni__Folio__2D85A3ED	dbo	default (maybe cns)
DF__SbeT_Boni__Folio__599537A2	dbo	default (maybe cns)
DF__SbeT_Boni__Folio__6EEF5278	dbo	default (maybe cns)
DF__SbeT_Boni__Folio__70E34F0A	dbo	default (maybe cns)
DF__SbeT_Boni__FopId__59A6241C	dbo	default (maybe cns)
DF__SbeT_Boni__Horar__3CB4DFB3	dbo	default (maybe cns)
DF__SbeT_Boni__Horar1__3CB4DFB3	dbo	default (maybe cns)
DF__SbeT_Boni__Isapr__38E44ECF	dbo	default (maybe cns)
DF__SbeT_Boni__Isapr__73BFBBB5	dbo	default (maybe cns)
DF__SbeT_Boni__Isapr1__38E44ECF	dbo	default (maybe cns)
DF__SbeT_Boni__ItemI__6471C405	dbo	default (maybe cns)
DF__SbeT_Boni__Lugar__50BBD860	dbo	default (maybe cns)
DF__SbeT_Boni__Lugar1__50BBD860	dbo	default (maybe cns)
DF__SbeT_Boni__Marca__5FFE1BF0	dbo	default (maybe cns)
DF__SbeT_Boni__Marca1__5FFE1BF0	dbo	default (maybe cns)
DF__SbeT_Boni__Monto__043B7C66	dbo	default (maybe cns)
DF__Sbet_Boni__Monto__381B40BA	dbo	default (maybe cns)
DF__Sbet_Boni__Monto__390F64F3	dbo	default (maybe cns)
DF__SbeT_Boni__Monto__5B8E6C8E	dbo	default (maybe cns)
DF__SbeT_Boni__Monto__71D77343	dbo	default (maybe cns)
DF__SbeT_Boni__Monto1__043B7C66	dbo	default (maybe cns)
DF__SbeT_Boni__Numer__133B9899	dbo	default (maybe cns)
DF__SbeT_Boni__Numer__38226AF8	dbo	default (maybe cns)
DF__SbeT_Boni__Numer__3ACC9741	dbo	default (maybe cns)
DF__SbeT_Boni__Numer__4ED38FEE	dbo	default (maybe cns)
DF__SbeT_Boni__Numer__5DBAA4D5	dbo	default (maybe cns)
DF__SbeT_Boni__Numer__5E6AD939	dbo	default (maybe cns)
DF__SbeT_Boni__Numer1__3ACC9741	dbo	default (maybe cns)
DF__SbeT_Boni__Numer1__4ED38FEE	dbo	default (maybe cns)
DF__SbeT_Boni__NumOp__423BDC3B	dbo	default (maybe cns)
DF__SbeT_Boni__Obser__32A329DD	dbo	default (maybe cns)
DF__Sbet_Boni__PerId__01A32D2B	dbo	default (maybe cns)
DF__SbeT_Boni__PerId__1E711B0C	dbo	default (maybe cns)
DF__SbeT_Boni__PerId__6A6072DC	dbo	default (maybe cns)
DF__SbeT_Boni__PerId1__1E711B0C	dbo	default (maybe cns)
DF__SbeT_Boni__Preci__3451DA14	dbo	default (maybe cns)
DF__SbeT_Boni__Prest__31EDFB76	dbo	default (maybe cns)
DF__Sbet_Boni__Prest__33DC9EA0	dbo	default (maybe cns)
DF__SbeT_Boni__Princ__61E66462	dbo	default (maybe cns)
DF__SbeT_Boni__Princ1__61E66462	dbo	default (maybe cns)
DF__SbeT_Boni__Prior__78C9C9BA	dbo	default (maybe cns)
DF__SbeT_Boni__Prior1__78C9C9BA	dbo	default (maybe cns)
DF__SbeT_Boni__RecDo__47326E26	dbo	default (maybe cns)
DF__SbeT_Boni__RecDo__491AB698	dbo	default (maybe cns)
DF__SbeT_Boni__RecDo1__47326E26	dbo	default (maybe cns)
DF__SbeT_Boni__RecDo1__491AB698	dbo	default (maybe cns)
DF__SbeT_Boni__RemFe__76CC72AF	dbo	default (maybe cns)
DF__SbeT_Boni__RemIn__6C4EE43C	dbo	default (maybe cns)
DF__SbeT_Boni__RemMo__75D84E76	dbo	default (maybe cns)
DF__SbeT_Boni__RemNu__701F7520	dbo	default (maybe cns)
DF__SbeT_Boni__RemNu__73F00604	dbo	default (maybe cns)
DF__SbeT_Boni__RemNu__74E42A3D	dbo	default (maybe cns)
DF__SbeT_Boni__RemPl__6E372CAE	dbo	default (maybe cns)
DF__SbeT_Boni__RutAf__2C7E77EA	dbo	default (maybe cns)
DF__SbeT_Boni__RutAf__3800A2C0	dbo	default (maybe cns)
DF__SbeT_Boni__RutAf1__2C7E77EA	dbo	default (maybe cns)
DF__SbeT_Boni__RutBe__4147B802	dbo	default (maybe cns)
DF__SbeT_Boni__RutPr__105F2BEE	dbo	default (maybe cns)
DF__SbeT_Boni__RutPr__3F914C5E	dbo	default (maybe cns)
DF__SbeT_Boni__RutPr__6EFB0698	dbo	default (maybe cns)
DF__SbeT_Boni__RutPr1__3F914C5E	dbo	default (maybe cns)
DF__SbeT_Boni__Saldo__5A840273	dbo	default (maybe cns)
DF__SbeT_Boni__Saldo__5B7826AC	dbo	default (maybe cns)
DF__SbeT_Boni__TarId__7207BD92	dbo	default (maybe cns)
DF__Sbet_Boni__TesTd__02975164	dbo	default (maybe cns)
DF__SbeT_Boni__TesTd__1F653F45	dbo	default (maybe cns)
DF__SbeT_Boni__TesTd__6B549715	dbo	default (maybe cns)
DF__SbeT_Boni__TesTd1__1F653F45	dbo	default (maybe cns)
DF__SbeT_Boni__TipoA__2F5AE495	dbo	default (maybe cns)
DF__Sbet_Boni__TipoA__67FB9B4C	dbo	default (maybe cns)
DF__SbeT_Boni__TipoA1__2F5AE495	dbo	default (maybe cns)
DF__SbeT_Boni__TipoB__7AB2122C	dbo	default (maybe cns)
DF__SbeT_Boni__TipoB1__7AB2122C	dbo	default (maybe cns)
DF__SbeT_Boni__TipoD__4CEB477C	dbo	default (maybe cns)
DF__SbeT_Boni__TipoD__6E06E25F	dbo	default (maybe cns)
DF__SbeT_Boni__TipoD1__4CEB477C	dbo	default (maybe cns)
DF__SbeT_Boni__TipoP__3513BDEB	dbo	default (maybe cns)
DF__SbeT_Boni__TipoP__36FC065D	dbo	default (maybe cns)
DF__SbeT_Boni__TipoP1__3513BDEB	dbo	default (maybe cns)
DF__SbeT_Boni__TipoP1__36FC065D	dbo	default (maybe cns)
DF__Sbet_Boni__TipoV__21262BEF	dbo	default (maybe cns)
DF__SbeT_Boni__Total__052FA09F	dbo	default (maybe cns)
DF__SbeT_Boni__Total__1A23591F	dbo	default (maybe cns)
DF__SbeT_Boni__Total__31756D69	dbo	default (maybe cns)
DF__SbeT_Boni__Total__454A25B4	dbo	default (maybe cns)
DF__SbeT_Boni__Total__463E49ED	dbo	default (maybe cns)
DF__SbeT_Boni__Total__64C2D10D	dbo	default (maybe cns)
DF__SbeT_Boni__Total__65B6F546	dbo	default (maybe cns)
DF__SbeT_Boni__Total__66AB197F	dbo	default (maybe cns)
DF__SbeT_Boni__Total1__052FA09F	dbo	default (maybe cns)
DF__SbeT_Boni__Total1__454A25B4	dbo	default (maybe cns)
DF__SbeT_Boni__Total1__463E49ED	dbo	default (maybe cns)
DF__SbeT_Boni__Total1__64C2D10D	dbo	default (maybe cns)
DF__SbeT_Boni__Total1__65B6F546	dbo	default (maybe cns)
DF__SbeT_Boni__Total1__66AB197F	dbo	default (maybe cns)
DF__SbeT_Boni__UsaIv__4456017B	dbo	default (maybe cns)
DF__SbeT_Boni__UsaIv1__4456017B	dbo	default (maybe cns)
DF__SbeT_Boni__Usuar__481E033D	dbo	default (maybe cns)
DF__SbeT_Boni__Valor__5C6C4AE5	dbo	default (maybe cns)
DF__SbeT_Boni__Valor__679F3DB8	dbo	default (maybe cns)
DF__SbeT_Boni__Valor__6E4C3B47	dbo	default (maybe cns)
DF__SbeT_Boni__Valor1__679F3DB8	dbo	default (maybe cns)
DF__SbeT_Boni__Valor1__6E4C3B47	dbo	default (maybe cns)
DF__Sbet_Boni__Versi__221A5028	dbo	default (maybe cns)
DF__SbeT_Caja__CajaC__6267E954	dbo	default (maybe cns)
DF__SbeT_Caja__CdiCo__5986288B	dbo	default (maybe cns)
DF__SbeT_Caja__CodCa__51E506C3	dbo	default (maybe cns)
DF__SbeT_Caja__CreCo__579DE019	dbo	default (maybe cns)
DF__SbeT_Caja__CtaCh__1EC620C7	dbo	default (maybe cns)
DF__SbeT_Caja__CtaCo__55B597A7	dbo	default (maybe cns)
DF__SbeT_Caja__Descr__53CD4F35	dbo	default (maybe cns)
DF__SbeT_Caja__Estad__54C1736E	dbo	default (maybe cns)
DF__SbeT_Caja__PryNu__5D56B96F	dbo	default (maybe cns)
DF__SbeT_Caja__TprId__5B6E70FD	dbo	default (maybe cns)
DF__Sbet_Caus__Codig__3EC63FD8	dbo	default (maybe cns)
DF__SbeT_Caus__Codig__51902A74	dbo	default (maybe cns)
DF__SbeT_Caus__Codig__7AE285E7	dbo	default (maybe cns)
DF__SbeT_Caus__Codig__7EB316CB	dbo	default (maybe cns)
DF__SbeT_Caus__CodIn__009B5F3D	dbo	default (maybe cns)
DF__SbeT_Caus__CodIn__7CCACE59	dbo	default (maybe cns)
DF__Sbet_Caus__CodIn__7FCD298A	dbo	default (maybe cns)
DF__Sbet_Caus__Descr__00C14DC3	dbo	default (maybe cns)
DF__SbeT_Caus__Descr__018F8376	dbo	default (maybe cns)
DF__Sbet_Caus__Descr__0FB6E4C1	dbo	default (maybe cns)
DF__Sbet_Caus__Descr__390D6682	dbo	default (maybe cns)
DF__Sbet_Caus__Descr__3CDDF766	dbo	default (maybe cns)
DF__Sbet_Caus__Descr__3FBA6411	dbo	default (maybe cns)
DF__SbeT_Caus__Descr__52844EAD	dbo	default (maybe cns)
DF__SbeT_Caus__Descr__7BD6AA20	dbo	default (maybe cns)
DF__SbeT_Caus__Descr__7DBEF292	dbo	default (maybe cns)
DF__SbeT_Caus__Descr__7FA73B04	dbo	default (maybe cns)
DF__Sbet_Caus__Estad__0BDB0351	dbo	default (maybe cns)
DF__Sbet_Caus__Estad__3AF5AEF4	dbo	default (maybe cns)
DF__Sbet_Caus__Obser__10AB08FA	dbo	default (maybe cns)
DF__Sbet_Caus__Obser__3A018ABB	dbo	default (maybe cns)
DF__Sbet_Caus__Obser__3DD21B9F	dbo	default (maybe cns)
DF__Sbet_Causa__Sort__0DC34BC3	dbo	default (maybe cns)
DF__Sbet_Causa__Sort__3BE9D32D	dbo	default (maybe cns)
DF__SbeT_Cheq__Direc__7520EFD4	dbo	default (maybe cns)
DF__SbeT_Cheq__Fld_U__7615140D	dbo	default (maybe cns)
DF__SbeT_Cheq__Nombr__742CCB9B	dbo	default (maybe cns)
DF__SbeT_Cheq__RutAf__72448329	dbo	default (maybe cns)
DF__SbeT_Cheq__RutDe__7338A762	dbo	default (maybe cns)
DF__SbeT_Cheq__TipoA__71505EF0	dbo	default (maybe cns)
DF__Sbet_Coli__Benef__1DA21A02	dbo	default (maybe cns)
DF__SbeT_Coli__Canti__32024716	dbo	default (maybe cns)
DF__SbeT_Coli__Casil__555112B4	dbo	default (maybe cns)
DF__Sbet_Coli__Cmuco__1DF1905C	dbo	default (maybe cns)
DF__SbeT_Coli__CmuCo__545CEE7B	dbo	default (maybe cns)
DF__SbeT_Coli__Codig__4806C03A	dbo	default (maybe cns)
DF__SbeT_Coli__CodOw__37BB206C	dbo	default (maybe cns)
DF__SbeT_Coli__CodTi__296D0115	dbo	default (maybe cns)
DF__SbeT_Coli__ColCa__5C6E4956	dbo	default (maybe cns)
DF__SbeT_Coli__ColCo__58A17F5B	dbo	default (maybe cns)
DF__SbeT_Coli__ColEm__5D663478	dbo	default (maybe cns)
DF__SbeT_Coli__ColFo__56B936E9	dbo	default (maybe cns)
DF__SbeT_Coli__ColIn__5B7DEC06	dbo	default (maybe cns)
DF__SbeT_Coli__ColNo__5995A394	dbo	default (maybe cns)
DF__SbeT_Coli__ColNu__5C72103F	dbo	default (maybe cns)
DF__SbeT_Coli__ColPr__5E5A58B1	dbo	default (maybe cns)
DF__SbeT_Coli__ColRu__57AD5B22	dbo	default (maybe cns)
DF__SbeT_Coli__ColTi__5A89C7CD	dbo	default (maybe cns)
DF__Sbet_Coli__Corre__1BB9D190	dbo	default (maybe cns)
DF__SbeT_Coli__Corre__2C496DC0	dbo	default (maybe cns)
DF__SbeT_Coli__Corre__5E7DB797	dbo	default (maybe cns)
DF__SbeT_Coli__Corre__62AB0DD2	dbo	default (maybe cns)
DF__SbeT_Coli__CtaCl__32F66B4F	dbo	default (maybe cns)
DF__SbeT_Coli__CtaCl__34DEB3C1	dbo	default (maybe cns)
DF__SbeT_Coli__Depto__5274A609	dbo	default (maybe cns)
DF__Sbet_Coli__Direc__1CFD6C23	dbo	default (maybe cns)
DF__SbeT_Coli__Direc__518081D0	dbo	default (maybe cns)
DF__SbeT_Coli__DocNu__5847EB8F	dbo	default (maybe cns)
DF__SbeT_Coli__DocNu__5ED4ED8D	dbo	default (maybe cns)
DF__SbeT_Coli__DocNu__676A338E	dbo	default (maybe cns)
DF__SbeT_Coli__DocNu__7BF47576	dbo	default (maybe cns)
DF__SbeT_Coli__DocTi__2E206A53	dbo	default (maybe cns)
DF__SbeT_Coli__DocTi__565FA31D	dbo	default (maybe cns)
DF__SbeT_Coli__DocTi__5CECA51B	dbo	default (maybe cns)
DF__SbeT_Coli__DocTi__6581EB1C	dbo	default (maybe cns)
DF__SbeT_Coli__DocTi__7B00513D	dbo	default (maybe cns)
DF__SbeT_Coli__EnfGr__2BC9138A	dbo	default (maybe cns)
DF__SbeT_Coli__EsFon__7CE899AF	dbo	default (maybe cns)
DF__SbeT_Coli__EsRel__36185A4E	dbo	default (maybe cns)
DF__SbeT_Coli__Estad__07A456CC	dbo	default (maybe cns)
DF__SbeT_Coli__Estad__11BE8F37	dbo	default (maybe cns)
DF__SbeT_Coli__Estad__16834454	dbo	default (maybe cns)
DF__SbeT_Coli__Estad__3019FEA4	dbo	default (maybe cns)
DF__SbeT_Coli__Estad__417105AE	dbo	default (maybe cns)
DF__SbeT_Coli__Estad__60DD3190	dbo	default (maybe cns)
DF__SbeT_Coli__Estad__6172F595	dbo	default (maybe cns)
DF__SbeT_Coli__Fecha__0077FC28	dbo	default (maybe cns)
DF__SbeT_Coli__Fecha__12B2B370	dbo	default (maybe cns)
DF__SbeT_Coli__Fecha__149AFBE2	dbo	default (maybe cns)
DF__SbeT_Coli__Fecha__16CFF944	dbo	default (maybe cns)
DF__Sbet_Coli__Fecha__19D1891E	dbo	default (maybe cns)
DF__SbeT_Coli__Fecha__1EA6849B	dbo	default (maybe cns)
DF__SbeT_Coli__Fecha__1F9AA8D4	dbo	default (maybe cns)
DF__SbeT_Coli__Fecha__2784B8A3	dbo	default (maybe cns)
DF__SbeT_Coli__Fecha__4055F5CE	dbo	default (maybe cns)
DF__SbeT_Coli__Fecha__426529E7	dbo	default (maybe cns)
DF__SbeT_Coli__Fecha__43594E20	dbo	default (maybe cns)
