locale is "es_ES.UTF-8"
locale charset is "UTF-8"
locale is "es_ES.UTF-8"
locale charset is "UTF-8"
1> 2> Name	Owner	Object_type
PUNTOS_CAN_fld_fe_1674665528	dbo	rule
PUNTOS_CAN_fld_fe_746662222	dbo	rule
PUNTOS_CAN_fld_fe_906662792	dbo	rule
PUNTOS_CAN_fld_fo_1498664901	dbo	rule
PUNTOS_CAN_fld_fo_1946666497	dbo	rule
PUNTOS_CAN_fld_fo_634661823	dbo	rule
PUNTOS_CAN_fld_pr_2010666725	dbo	rule
PUNTOS_CAN_fld_pr_842662564	dbo	rule
PUNTOS_CAN_fld_pu_778662336	dbo	rule
PUNTOS_CAN_fld_se_1978666611	dbo	rule
PUNTOS_CAN_fld_se_666661937	dbo	rule
PUNTOS_CAN_fld_va_2042666839	dbo	rule
PUNTOS_FOL_fld_fo_1065231314	dbo	rule
PUNTOS_FOL_fld_id_1033231200	dbo	rule
PUNTOS_MES_fld_ag_110851976	dbo	rule
PUNTOS_MES_fld_ag_2079314736	dbo	rule
PUNTOS_MES_fld_cn_2031314565	dbo	rule
PUNTOS_MES_fld_cn_62851805	dbo	rule
PUNTOS_MES_fld_co_1967314337	dbo	rule
PUNTOS_MES_fld_co_2146335225	dbo	rule
PUNTOS_MES_fld_fe_1807313767	dbo	rule
PUNTOS_MES_fld_fe_1986334655	dbo	rule
PUNTOS_MES_fld_fu_1855313938	dbo	rule
PUNTOS_MES_fld_fu_1887314052	dbo	rule
PUNTOS_MES_fld_fu_2034334826	dbo	rule
PUNTOS_MES_fld_fu_2066334940	dbo	rule
PUNTOS_MES_fld_je_142852090	dbo	rule
PUNTOS_MES_fld_je_2111314850	dbo	rule
PUNTOS_MES_fld_mo_1919314166	dbo	rule
PUNTOS_MES_fld_mo_2098335054	dbo	rule
PUNTOS_MES_fld_pu_1999314451	dbo	rule
PUNTOS_MES_fld_pu_30851691	dbo	rule
PUNTOS_MES_fld_ti_1775313653	dbo	rule
PUNTOS_MES_fld_ti_1954334541	dbo	rule
PUNTOS_PRO_fld_de_1445756672	dbo	rule
PUNTOS_PRO_fld_ha_1477756786	dbo	rule
PUNTOS_PRO_fld_pr_1397756501	dbo	rule
PUNTOS_PRO_fld_va_1509756900	dbo	rule
PUNTOS_RES_fld_ag_1746333800	dbo	rule
PUNTOS_RES_fld_fo_1778333914	dbo	rule
PUNTOS_RES_fld_pu_1698333629	dbo	rule
PUNTOS_RES_fld_ti_1666333515	dbo	rule
RENDIMIENT_ren_ca_876139208	dbo	rule
RENDIMIENT_ren_co_844139094	dbo	rule
RENDIMIENT_ren_su_796138923	dbo	rule
RENDIMIENT_ren_ti_908139322	dbo	rule
RENDIMIENT_ren_us_940139436	dbo	rule
RENDIMSUCU_ren_ca_604138239	dbo	rule
RENDIMSUCU_ren_co_572138125	dbo	rule
RENDIMSUCU_ren_ho_700138581	dbo	rule
RENDIMSUCU_ren_mi_732138695	dbo	rule
RENDIMSUCU_ren_pe_668138467	dbo	rule
RENDIMSUCU_ren_su_540138011	dbo	rule
RENDIMSUCU_ren_ti_636138353	dbo	rule
REP_HOLDIN_col_ag_115371228	dbo	rule
RPL_fld_ag_1147255242	dbo	rule
RPL_fld_bo_1275255698	dbo	rule
RPL_fld_cn_1099255071	dbo	rule
RPL_fld_co_1195255413	dbo	rule
RPL_fld_co_1531256610	dbo	rule
RPL_fld_fu_1067254957	dbo	rule
RPL_fld_re_1243255584	dbo	rule
RPL_fld_rp_1403256154	dbo	rule
RPL_fld_ti_1435256268	dbo	rule
RPL_fld_to_1307255812	dbo	rule
RPL_fld_to_1339255926	dbo	rule
RPL_fld_to_1371256040	dbo	rule
RPL_fld_uf_1467256382	dbo	rule
RPL_fld_uf_1499256496	dbo	rule
RUT_FIN700_Girld_700877066	dbo	rule
RUT_FIN700_Nivld_828877522	dbo	rule
RUT_FIN700_ProEst_796877408	dbo	rule
RUT_FIN700_ProFec_764877294	dbo	rule
RUT_FIN700_ProNac_732877180	dbo	rule
RUT_FIN700_ProTip_876877693	dbo	rule
R_CODIGO_PRESTACION	dbo	rule
R_EDAD	dbo	rule
R_ENTERO_2	dbo	rule
R_ETAPA_ESTADO	dbo	rule
R_SEXO	dbo	rule
Rule_UNSIGNED	dbo	rule
Rule_chk_cod_cc_tex	dbo	rule
Rule_chk_dias_tas	dbo	rule
Rule_chk_glo_cod_apr	dbo	rule
Rule_chk_glo_cod_gar	dbo	rule
Rule_chk_glo_doc_csg_bso	dbo	rule
Rule_chk_glo_for_pag	dbo	rule
Rule_chk_glo_ori_des_fdo	dbo	rule
Rule_chk_glo_tip_tas	dbo	rule
Rule_chk_gto_cod	dbo	rule
Rule_chk_maycero	dbo	rule
Rule_chk_mayigucero	dbo	rule
Rule_chk_porcentaje	dbo	rule
Rule_chk_sw	dbo	rule
Rule_chk_tip_deu	dbo	rule
Rule_chk_tip_int	dbo	rule
Rule_chk_tip_mon	dbo	rule
Rule_chk_tip_pag	dbo	rule
Rule_chk_tip_reaj	dbo	rule
Rule_chk_tip_tbd	dbo	rule
Rule_chk_zon_fra	dbo	rule
SAPAFI_INT_SAPAFI_102131157	dbo	rule
SAPAFI_INT_SAPAFI_150131328	dbo	rule
SAPAFI_INT_SAPAFI_2137614406	dbo	rule
SAPAFI_INT_SAPAFI_38130929	dbo	rule
SAPAFI_INT_SAPAFI_70131043	dbo	rule
SAP_AUDITA_sap_ca_1556092382	dbo	rule
SAP_AUDITA_sap_es_1460092040	dbo	rule
SAP_AUDITA_sap_es_1492092154	dbo	rule
SAP_AUDITA_sap_fe_1524092268	dbo	rule
SAP_AUDITA_sap_fo_1412091869	dbo	rule
SAP_BANCOC_BCO_CO_300524002	dbo	rule
SAP_BANCOC_BCO_CO_332524116	dbo	rule
SAP_BANCOC_BCO_CO_364524230	dbo	rule
SAP_BANCOC_BCO_CO_396524344	dbo	rule
SAP_BANCOC_BCO_CO_428524458	dbo	rule
SAP_COMPEN_HD_PRE_548350137	dbo	rule
SAP_COMPEN_HD_PRE_580350251	dbo	rule
SAP_COMPEN_HD_PRE_612350365	dbo	rule
SAP_COMPEN_PRES_E_1012351790	dbo	rule
SAP_COMPEN_PRES_F_1044351904	dbo	rule
SAP_COMPEN_PRES_F_1140352246	dbo	rule
SAP_COMPEN_TF_PRE_660350536	dbo	rule
SAP_COMPEN_TF_PRE_724350764	dbo	rule
SAP_COMPEN_TF_PRE_788350992	dbo	rule
SAP_COMPEN_TF_PRE_884351334	dbo	rule
SAP_COMPEN_TF_PRE_948351562	dbo	rule
SAP_COMPEN_TF_PRE_980351676	dbo	rule
SAP_CONTRO_SAP_Co_1218047223	dbo	rule
SAP_CONTRO_SAP_Co_1250047337	dbo	rule
SAP_CONTRO_SAP_Co_1282047451	dbo	rule
SAP_CONTRO_SAP_Co_1314047565	dbo	rule
SAP_CTLPLATIRR_rcd_cu_1189680	dbo	rule
SAP_CTLPLATIRR_rcd_es_1237680	dbo	rule
SAP_CTLPLATIRR_rcd_fe_1269680	dbo	rule
SAP_CTLPLATIRR_rcd_fe_8536791	dbo	rule
SAP_CTLPLATIRR_rcd_fo_1301680	dbo	rule
SAP_CTLPLATIRR_rcd_fo_9176793	dbo	rule
SAP_CTLPLATIRR_rcd_fo_9496795	dbo	rule
SAP_CTLPLATIRR_rcd_id_1349680	dbo	rule
SAP_CTLPLATIRR_rcd_pe_8856792	dbo	rule
SAP_CTLPLATIRR_rcd_to_1029679	dbo	rule
SAP_CTLPLATIRR_rcd_to_1061679	dbo	rule
SAP_CTLPLATIRR_rcd_to_1093680	dbo	rule
SAP_CTLPLATIRR_rcd_to_1125680	dbo	rule
SAP_CTLPLATIRR_rcd_to_1157680	dbo	rule
SAP_CTLRZP_rcd_co_1701160558	dbo	rule
SAP_CTLRZP_rcd_co_1829161014	dbo	rule
SAP_CTLRZP_rcd_cu_2069161869	dbo	rule
SAP_CTLRZP_rcd_es_2117162040	dbo	rule
SAP_CTLRZP_rcd_fe_1678506	dbo	rule
SAP_CTLRZP_rcd_fe_1925161356	dbo	rule
SAP_CTLRZP_rcd_fo_1557160045	dbo	rule
SAP_CTLRZP_rcd_fo_1589160159	dbo	rule
SAP_CTLRZP_rcd_fo_1797160900	dbo	rule
SAP_CTLRZP_rcd_fo_33678620	dbo	rule
SAP_CTLRZP_rcd_mt_1733160672	dbo	rule
SAP_CTLRZP_rcd_mt_1765160786	dbo	rule
SAP_CTLRZP_rcd_mt_1877161185	dbo	rule
SAP_CTLRZP_rcd_mt_1973161527	dbo	rule
SAP_CTLRZP_rcd_mt_2005161641	dbo	rule
SAP_CTLRZP_rcd_mt_2037161755	dbo	rule
SAP_CTLRZP_rcd_pe_1621160273	dbo	rule
SAP_EMISIO_AG_BON_362180684	dbo	rule
SAP_EMISIO_AG_BON_362180685	dbo	rule
SAP_EMISIO_AG_BON_394180798	dbo	rule
SAP_EMISIO_AG_BON_394180799	dbo	rule
SAP_EMISIO_AG_BON_426180912	dbo	rule
SAP_EMISIO_AG_BON_426180913	dbo	rule
SAP_EMISIO_AG_BON_458181026	dbo	rule
SAP_EMISIO_AG_BON_458181027	dbo	rule
SAP_EMISIO_AP_BON_698181881	dbo	rule
SAP_EMISIO_AP_BON_698181882	dbo	rule
SAP_EMISIO_AP_BON_746182052	dbo	rule
SAP_EMISIO_AP_BON_746182053	dbo	rule
SAP_EMISIO_AP_BON_794182223	dbo	rule
SAP_EMISIO_AP_BON_794182224	dbo	rule
SAP_EMISIO_AR_BON_490181140	dbo	rule
SAP_EMISIO_AR_BON_490181141	dbo	rule
SAP_EMISIO_AR_BON_538181311	dbo	rule
SAP_EMISIO_AR_BON_538181312	dbo	rule
SAP_EMISIO_AR_BON_586181482	dbo	rule
SAP_EMISIO_AR_BON_586181483	dbo	rule
SAP_EMISIO_AR_BON_650181710	dbo	rule
SAP_EMISIO_AR_BON_650181711	dbo	rule
SAP_EMISIO_BON_Ap_1238707809	dbo	rule
SAP_EMISIO_BON_Ap_1238707810	dbo	rule
SAP_EMISIO_BON_Ca_1226183762	dbo	rule
SAP_EMISIO_BON_Ca_1226183763	dbo	rule
SAP_EMISIO_BON_Ca_2058186726	dbo	rule
SAP_EMISIO_BON_Ca_2058186727	dbo	rule
SAP_EMISIO_BON_Ca_2090186840	dbo	rule
SAP_EMISIO_BON_Ca_2090186841	dbo	rule
SAP_EMISIO_BON_Ca_2122186954	dbo	rule
SAP_EMISIO_BON_Ca_2122186955	dbo	rule
SAP_EMISIO_BON_Ca_518705244	dbo	rule
SAP_EMISIO_BON_Ca_518705245	dbo	rule
SAP_EMISIO_BON_Ca_582705472	dbo	rule
SAP_EMISIO_BON_Ca_582705473	dbo	rule
SAP_EMISIO_BON_Ca_646705700	dbo	rule
SAP_EMISIO_BON_Ca_646705701	dbo	rule
SAP_EMISIO_BON_Ca_6703420	dbo	rule
SAP_EMISIO_BON_Ca_6703421	dbo	rule
SAP_EMISIO_BON_Ca_710705928	dbo	rule
SAP_EMISIO_BON_Ca_710705929	dbo	rule
SAP_EMISIO_BON_Ca_774706156	dbo	rule
SAP_EMISIO_BON_Ca_774706157	dbo	rule
SAP_EMISIO_BON_Co_1014707011	dbo	rule
SAP_EMISIO_BON_Co_1014707012	dbo	rule
SAP_EMISIO_BON_Co_1194183647	dbo	rule
SAP_EMISIO_BON_Co_1194183648	dbo	rule
SAP_EMISIO_BON_Co_1258183876	dbo	rule
SAP_EMISIO_BON_Co_1258183877	dbo	rule
SAP_EMISIO_BON_Co_1286707980	dbo	rule
SAP_EMISIO_BON_Co_1286707981	dbo	rule
SAP_EMISIO_BON_Co_1306184047	dbo	rule
SAP_EMISIO_BON_Co_1306184048	dbo	rule
SAP_EMISIO_BON_Co_1334708151	dbo	rule
SAP_EMISIO_BON_Co_1334708152	dbo	rule
SAP_EMISIO_BON_Co_1530184845	dbo	rule
SAP_EMISIO_BON_Co_1530184846	dbo	rule
SAP_EMISIO_BON_Co_1642185244	dbo	rule
SAP_EMISIO_BON_Co_1642185245	dbo	rule
SAP_EMISIO_BON_Co_1674185358	dbo	rule
SAP_EMISIO_BON_Co_1674185359	dbo	rule
SAP_EMISIO_BON_Co_38703534	dbo	rule
SAP_EMISIO_BON_Co_38703535	dbo	rule
SAP_EMISIO_BON_Co_486705130	dbo	rule
SAP_EMISIO_BON_Co_486705131	dbo	rule
SAP_EMISIO_BON_Co_550705358	dbo	rule
SAP_EMISIO_BON_Co_550705359	dbo	rule
SAP_EMISIO_BON_Co_614705586	dbo	rule
SAP_EMISIO_BON_Co_614705587	dbo	rule
SAP_EMISIO_BON_Co_678705814	dbo	rule
SAP_EMISIO_BON_Co_678705815	dbo	rule
SAP_EMISIO_BON_Co_742706042	dbo	rule
SAP_EMISIO_BON_Co_742706043	dbo	rule
SAP_EMISIO_BON_Co_886706555	dbo	rule
SAP_EMISIO_BON_Co_886706556	dbo	rule
SAP_EMISIO_BON_Co_918706669	dbo	rule
SAP_EMISIO_BON_Co_918706670	dbo	rule
SAP_EMISIO_BON_Co_950706783	dbo	rule
SAP_EMISIO_BON_Co_950706784	dbo	rule
SAP_EMISIO_BON_Co_982706897	dbo	rule
SAP_EMISIO_BON_Co_982706898	dbo	rule
SAP_EMISIO_BON_De_1590709063	dbo	rule
SAP_EMISIO_BON_De_1590709064	dbo	rule
SAP_EMISIO_BON_De_1622709177	dbo	rule
SAP_EMISIO_BON_De_1622709178	dbo	rule
SAP_EMISIO_BON_Do_1526708835	dbo	rule
SAP_EMISIO_BON_Do_1526708836	dbo	rule
SAP_EMISIO_BON_Do_1558708949	dbo	rule
SAP_EMISIO_BON_Do_1558708950	dbo	rule
SAP_EMISIO_BON_Es_1386184332	dbo	rule
SAP_EMISIO_BON_Es_1386184333	dbo	rule
SAP_EMISIO_BON_Es_1686709405	dbo	rule
SAP_EMISIO_BON_Es_1686709406	dbo	rule
SAP_EMISIO_BON_Es_198704104	dbo	rule
SAP_EMISIO_BON_Es_198704105	dbo	rule
SAP_EMISIO_BON_Fo_1142707467	dbo	rule
SAP_EMISIO_BON_Fo_1142707468	dbo	rule
SAP_EMISIO_BON_Fo_1418184446	dbo	rule
SAP_EMISIO_BON_Fo_1418184447	dbo	rule
SAP_EMISIO_BON_Fo_1450184560	dbo	rule
SAP_EMISIO_BON_Fo_1450184561	dbo	rule
SAP_EMISIO_BON_Fo_1898186156	dbo	rule
SAP_EMISIO_BON_Fo_1898186157	dbo	rule
SAP_EMISIO_BON_Fo_230704218	dbo	rule
SAP_EMISIO_BON_Fo_230704219	dbo	rule
SAP_EMISIO_BON_Fo_326704560	dbo	rule
SAP_EMISIO_BON_Fo_326704561	dbo	rule
SAP_EMISIO_BON_Fo_422704902	dbo	rule
SAP_EMISIO_BON_Fo_422704903	dbo	rule
SAP_EMISIO_BON_Ga_1430708493	dbo	rule
SAP_EMISIO_BON_Ga_1430708494	dbo	rule
SAP_EMISIO_BON_Ga_1462708607	dbo	rule
SAP_EMISIO_BON_Ga_1462708608	dbo	rule
SAP_EMISIO_BON_Ga_1494708721	dbo	rule
SAP_EMISIO_BON_Ga_1494708722	dbo	rule
SAP_EMISIO_BON_In_150703933	dbo	rule
SAP_EMISIO_BON_In_150703934	dbo	rule
SAP_EMISIO_BON_Mo_1174707581	dbo	rule
SAP_EMISIO_BON_Mo_1174707582	dbo	rule
SAP_EMISIO_BON_Mo_1206707695	dbo	rule
SAP_EMISIO_BON_Mo_1206707696	dbo	rule
SAP_EMISIO_BON_Mo_1930186270	dbo	rule
SAP_EMISIO_BON_Mo_1930186271	dbo	rule
SAP_EMISIO_BON_Nu_1062707182	dbo	rule
SAP_EMISIO_BON_Nu_1062707183	dbo	rule
SAP_EMISIO_BON_Nu_1094707296	dbo	rule
SAP_EMISIO_BON_Nu_1094707297	dbo	rule
SAP_EMISIO_BON_Nu_1305363913	dbo	rule
SAP_EMISIO_BON_Nu_1305363914	dbo	rule
SAP_EMISIO_BON_Nu_1850185985	dbo	rule
SAP_EMISIO_BON_Nu_1850185986	dbo	rule
SAP_EMISIO_BON_Or_1398708379	dbo	rule
SAP_EMISIO_BON_Or_1398708380	dbo	rule
SAP_EMISIO_BON_Pe_1146183477	dbo	rule
SAP_EMISIO_BON_Pe_1146183478	dbo	rule
SAP_EMISIO_BON_Pe_1354184218	dbo	rule
SAP_EMISIO_BON_Pe_1354184219	dbo	rule
SAP_EMISIO_BON_Pr_102703762	dbo	rule
SAP_EMISIO_BON_Pr_102703763	dbo	rule
SAP_EMISIO_BON_Re_1706185472	dbo	rule
SAP_EMISIO_BON_Re_1706185473	dbo	rule
SAP_EMISIO_BON_Se_1482184674	dbo	rule
SAP_EMISIO_BON_Se_1482184675	dbo	rule
SAP_EMISIO_BON_Su_1578185016	dbo	rule
SAP_EMISIO_BON_Su_1578185017	dbo	rule
SAP_EMISIO_BON_Su_1610185130	dbo	rule
SAP_EMISIO_BON_Su_1610185131	dbo	rule
SAP_EMISIO_BON_Su_1802185814	dbo	rule
SAP_EMISIO_BON_Su_1802185815	dbo	rule
SAP_EMISIO_BON_Su_358704674	dbo	rule
SAP_EMISIO_BON_Su_358704675	dbo	rule
SAP_EMISIO_BON_Ti_454705016	dbo	rule
SAP_EMISIO_BON_Ti_454705017	dbo	rule
SAP_EMISIO_BON_Tr_2010186555	dbo	rule
SAP_EMISIO_BON_Tr_2010186556	dbo	rule
SAP_EMISIO_CA_BON_1018183021	dbo	rule
SAP_EMISIO_CA_BON_1018183022	dbo	rule
SAP_EMISIO_CA_BON_1050183135	dbo	rule
SAP_EMISIO_CA_BON_1050183136	dbo	rule
SAP_EMISIO_CA_BON_1082183249	dbo	rule
SAP_EMISIO_CA_BON_1082183250	dbo	rule
SAP_EMISIO_CA_BON_1114183363	dbo	rule
SAP_EMISIO_CA_BON_1114183364	dbo	rule
SAP_EMISIO_CA_BON_826182337	dbo	rule
SAP_EMISIO_CA_BON_826182338	dbo	rule
SAP_EMISIO_CA_BON_858182451	dbo	rule
SAP_EMISIO_CA_BON_858182452	dbo	rule
SAP_EMISIO_CA_BON_890182565	dbo	rule
SAP_EMISIO_CA_BON_890182566	dbo	rule
SAP_EMISIO_CA_BON_986182907	dbo	rule
SAP_EMISIO_CA_BON_986182908	dbo	rule
SAP_EMISIO_HD_BON_314180513	dbo	rule
SAP_EMISIO_HD_BON_314180514	dbo	rule
SAP_EMPINF_fld_al_1766540779	dbo	rule
SAP_EMPINF_fld_ca_1830541007	dbo	rule
SAP_EMPINF_fld_in_1910541292	dbo	rule
SAP_EMPINF_fld_pe_1798540893	dbo	rule
SAP_EMPINF_fld_pe_1862541121	dbo	rule
SAP_ERRORD_fld_re_1841177257	dbo	rule
SAP_ERRORD_fld_re_1905177485	dbo	rule
SAP_ERRORD_fld_su_1873177371	dbo	rule
SAP_INTERF_ID_Int_1431984376	dbo	rule
SAP_INTERF_xsap_s_1752037571	dbo	rule
SAP_PAGO_C_RCH_Es_1378503542	dbo	rule
SAP_PAGO_C_RCH_Es_1522504055	dbo	rule
SAP_PAGO_C_RCH_Fo_1346503428	dbo	rule
SAP_PAGO_C_RCH_Mo_1314503314	dbo	rule
SAP_PAGO_C_RCH_Nu_1202502915	dbo	rule
SAP_PAGO_C_RCH_Nu_1250503086	dbo	rule
SAP_PAGO_C_RCH_Nu_1490503941	dbo	rule
SAP_PERIOD_sap_ce_1919797549	dbo	rule
SAP_PERIOD_sap_fe_1951797663	dbo	rule
SAP_PERIOD_sap_id_1855797321	dbo	rule
SAP_PERIOD_sap_pe_1887797435	dbo	rule
SAP_RCDFOL_rcd_fo_518601134	dbo	rule
SAP_RCDFOL_rcd_fo_550601248	dbo	rule
SAP_RESPER_SAP_RE_1210833857	dbo	rule
SAP_SCAN_sap_fo_842846363	dbo	rule
SAP_SCAN_sap_in_922846648	dbo	rule
SAP_SCAN_sap_te_954846762	dbo	rule
SAP_STATUS_SAP_ST_1719554074	dbo	rule
SAP_STATUS_SAP_ST_1831554473	dbo	rule
SAP_STATUS_SAP_ST_1863554587	dbo	rule
SAP_SUBSID_AG_SUB_162967705	dbo	rule
SAP_SUBSID_AG_SUB_210967876	dbo	rule
SAP_SUBSID_AP_SUB_290968161	dbo	rule
SAP_SUBSID_AP_SUB_322968275	dbo	rule
SAP_SUBSID_AR_SUB_386968503	dbo	rule
SAP_SUBSID_AR_SUB_450968731	dbo	rule
SAP_SUBSID_AR_SUB_578969187	dbo	rule
SAP_SUBSID_AR_SUB_610969301	dbo	rule
SAP_SUBSID_AR_SUB_642969415	dbo	rule
SAP_SUBSID_Afp_Co_1154971239	dbo	rule
SAP_SUBSID_CA_SUB_802969985	dbo	rule
SAP_SUBSID_CA_SUB_834970099	dbo	rule
SAP_SUBSID_CC_SUB_130967591	dbo	rule
SAP_SUBSID_Calida_1010970726	dbo	rule
SAP_SUBSID_Correl_1282971695	dbo	rule
SAP_SUBSID_Dias_P_1410972151	dbo	rule
SAP_SUBSID_Dias_R_1442972265	dbo	rule
SAP_SUBSID_Dias_V_1346971923	dbo	rule
SAP_SUBSID_Dias_a_1378972037	dbo	rule
SAP_SUBSID_Emite__319492265	dbo	rule
SAP_SUBSID_HD_SUB_34967249	dbo	rule
SAP_SUBSID_HD_SUB_66967363	dbo	rule
SAP_SUBSID_LCC_Es_367492436	dbo	rule
SAP_SUBSID_LCC_Nu_911494374	dbo	rule
SAP_SUBSID_Monto__127491581	dbo	rule
SAP_SUBSID_Monto__159491695	dbo	rule
SAP_SUBSID_Monto__191491809	dbo	rule
SAP_SUBSID_Monto__255492037	dbo	rule
SAP_SUBSID_Numero_882970270	dbo	rule
SAP_SUBSID_Porcen_287492151	dbo	rule
SAP_SUBSID_Renta__1554972664	dbo	rule
SAP_SUBSID_Renta__1698973177	dbo	rule
SAP_SUBSID_Renta__1730973291	dbo	rule
SAP_SUBSID_Renta__1762973405	dbo	rule
SAP_SUBSID_Renta__1794973519	dbo	rule
SAP_SUBSID_Renta__1826973633	dbo	rule
SAP_SUBSID_Renta__1858973747	dbo	rule
SAP_SUBSID_Subsid_2082974545	dbo	rule
SAP_SUBSID_Subsid_2114974659	dbo	rule
SAP_SUBSID_Subsid_2146974773	dbo	rule
SAP_SUBSID_Subsid_31491239	dbo	rule
SAP_SUBSID_Subsid_63491353	dbo	rule
SAP_SUBSID_Subsid_95491467	dbo	rule
SAP_SUBSID_Sucurs_1042970840	dbo	rule
SAP_SUBSID_Sucurs_1090971011	dbo	rule
SAP_SUBSID_Tipo_L_1202971410	dbo	rule
SAP_SUBSID_Tipo_L_1234971524	dbo	rule
SAP_SUBSID_Tipo_L_978970612	dbo	rule
SAP_SUBSID_Tipo_r_1490972436	dbo	rule
SAP_SUBSID_lcc_sa_1774730444	dbo	rule
SCE_CORR_corr_c_1067810714	dbo	rule
SCE_CORR_corr_f_1115810885	dbo	rule
SCE_DOCUM_sce_do_1618100703	dbo	rule
SCE_ERRORE_sce_nu_1494904195	dbo	rule
SCE_ESTPER_sce_ce_1985073660	dbo	rule
SCE_ESTSOL_sce_es_2088637936	dbo	rule
SCE_PERCOB_sce_cc_178811597	dbo	rule
SCE_PERCOB_sce_ce_338812167	dbo	rule
SCE_PERCOB_sce_cf_274811939	dbo	rule
SCE_PERCOB_sce_cf_306812053	dbo	rule
SCE_PERCOB_sce_nu_242811825	dbo	rule
SCE_PERCOB_sce_so_210811711	dbo	rule
SCE_RESUME_total__1028142556	dbo	rule
SCE_RESUME_total__1060142670	dbo	rule
SCE_SELDOC_sce_do_66342703	dbo	rule
SCE_SELDOC_sce_sd_2342475	dbo	rule
SCE_SELDOC_sce_so_34342589	dbo	rule
SCE_SOLICI_sce_es_219443308	dbo	rule
SCE_SOLICI_sce_fe_155443080	dbo	rule
SCE_SOLICI_sce_fe_187443194	dbo	rule
SCE_SOLICI_sce_id_299443593	dbo	rule
SCE_SOLICI_sce_in_267443479	dbo	rule
SCE_SOLICI_sce_so_91442852	dbo	rule
SC_AFINEW_sc_fec_124054880	dbo	rule
SC_AFINEW_sc_sis_172055051	dbo	rule
SC_AFINEW_sc_suc_92054766	dbo	rule
SC_AFINEW_sc_swa_60054652	dbo	rule
SDT_ACCESO_acs_ac_1350308616	dbo	rule
SDT_FOLIOD_fol_co_1478309072	dbo	rule
SDT_FOLIOD_fol_fo_1446308958	dbo	rule
SDT_FOLIOG_gui_co_1558309357	dbo	rule
SDT_FOLIOG_gui_fo_1590309471	dbo	rule
SDT_FOLIOR_rms_co_1670309756	dbo	rule
SDT_FOLIOR_rms_fo_1702309870	dbo	rule
SDT_HISTOR_hst_co_1814310269	dbo	rule
SDT_HISTOR_hst_co_1846310383	dbo	rule
SDT_HISTOR_hst_co_2006310953	dbo	rule
SDT_HISTOR_hst_fe_1878310497	dbo	rule
SDT_HISTOR_hst_fe_1910310611	dbo	rule
SDT_HISTOR_hst_fe_1974310839	dbo	rule
SDT_HISTOR_hst_fo_1782310155	dbo	rule
SDT_NOTIF_ntf_ag_1026831466	dbo	rule
SDT_NOTIF_ntf_co_210828559	dbo	rule
SDT_NOTIF_ntf_co_242828673	dbo	rule
SDT_NOTIF_ntf_co_274828787	dbo	rule
SDT_NOTIF_ntf_co_306828901	dbo	rule
SDT_NOTIF_ntf_co_338829015	dbo	rule
SDT_NOTIF_ntf_co_370829129	dbo	rule
SDT_NOTIF_ntf_co_402829243	dbo	rule
SDT_NOTIF_ntf_co_434829357	dbo	rule
SDT_NOTIF_ntf_co_482829528	dbo	rule
SDT_NOTIF_ntf_co_514829642	dbo	rule
SDT_NOTIF_ntf_co_578829870	dbo	rule
SDT_NOTIF_ntf_co_706830326	dbo	rule
SDT_NOTIF_ntf_co_850830839	dbo	rule
SDT_NOTIF_ntf_fe_114828217	dbo	rule
SDT_NOTIF_ntf_fe_146828331	dbo	rule
SDT_NOTIF_ntf_fe_18827875	dbo	rule
SDT_NOTIF_ntf_fe_2102311295	dbo	rule
SDT_NOTIF_ntf_fe_2134311409	dbo	rule
SDT_NOTIF_ntf_fe_50827989	dbo	rule
SDT_NOTIF_ntf_fe_82828103	dbo	rule
SDT_NOTIF_ntf_fo_2070311181	dbo	rule
SDT_NOTIF_ntf_fo_946831181	dbo	rule
SDT_NOTIF_ntf_re_754830497	dbo	rule
SDT_NOTIF_ntf_re_898831010	dbo	rule
SDT_NOTIF_ntf_su_978831295	dbo	rule
SDT_PRMCAR_car_co_1106831751	dbo	rule
SDT_PRMCOR_cor_co_1186832036	dbo	rule
SDT_PRMCOS_cos_co_387216032	dbo	rule
SDT_PRMCOS_cos_fe_419216146	dbo	rule
SDT_PRMCOS_cos_fe_451216260	dbo	rule
SDT_PRMCOS_cos_pr_483216374	dbo	rule
SDT_PRMCOS_cos_pr_515216488	dbo	rule
SDT_PRMDOC_dct_co_1266832321	dbo	rule
SDT_PRMEST_est_co_1346832606	dbo	rule
SDT_PRMPRO_pro_co_1426832891	dbo	rule
SDT_PRMREC_rec_co_1506833176	dbo	rule
SDT_PRMREE_ree_co_1586833461	dbo	rule
SDT_REECRE_sdt_ag_299755923	dbo	rule
SDT_REECRE_sdt_fe_267755809	dbo	rule
SDT_REECRE_sdt_fo_235755695	dbo	rule
SDT_REECRE_sdt_me_331756037	dbo	rule
SDT_REECRE_sdt_to_203755581	dbo	rule
SDT_REECUP_sdt_ag_324856072	dbo	rule
SDT_REECUP_sdt_fe_292855958	dbo	rule
SDT_REECUP_sdt_fo_260855844	dbo	rule
SDT_REECUP_sdt_me_356856186	dbo	rule
SDT_REECUP_sdt_to_228855730	dbo	rule
SDT_REEMIS_rem_al_1440072962	dbo	rule
SDT_REEMIS_rem_al_1488073133	dbo	rule
SDT_REEMIS_rem_co_1360072677	dbo	rule
SDT_REEMIS_rem_co_1392072791	dbo	rule
SDT_REEMIS_rem_co_1568073418	dbo	rule
